"Beach","Sunset","FallFoliage","Field","Mountain","Urban"
0.119455580864403,0.0603510676892688,0.0643039690738467,0.0915159730299541,0.0941591544758088,0.652527119128358
0.0683548527110207,0.0523824265940655,0.404708355349034,0.406749408898856,0.00151809869746316,0.0785275041067554
0.124830975949601,0.066221700954685,0.0156036598760402,0.123744683424549,0.760763004110182,0.102931848061017
0.427186140306833,0.342150145227532,0.0491500686189528,0.0620013125679557,0.073421620229187,0.0707586708119981
