"labelset","mean_distance","n_instances"
"010000",2.41588652223935e-30,121
"100000",0.00544851723057963,123
"000010",0.032048137127771,135
"001000",0.594285444697313,120
"000110",0.678551913174039,25
"000001",0.691980929767881,135
"000100",0.721271009883207,109
"100010",0.866139743438177,13
"100001",0.956590207120877,6
"001100",0.959649954615453,8
"001010",0.976980238791843,4
"100100",1.00544851723058,1
"000101",1.05734543968602,2
