"Beach","Sunset","FallFoliage","Field","Mountain","Urban"
0.325279482872379,0.324568674024119,8.39911597930119e-323,0.350151843103502,8.39911597930119e-323,8.39911597930119e-323
0.0453218923286522,1.38338380835549e-322,1.38338380835549e-322,0.016641000583227,1.38338380835549e-322,0.999999999999998
1.63041663127611e-322,1.63041663127611e-322,0.999999999999998,0.0577611684603518,0.0327582056000382,1.63041663127611e-322
0.0940380367443372,1.08694442085074e-322,0.00267517861206178,0.118331891829746,0.999999999999998,1.08694442085074e-322
