"labelset","mean_distance","n_instances"
"010000",2.41588652223935e-30,121
"000001",0.00141599465560762,135
"000010",0.0259218923485425,135
"001000",0.616122332510517,120
"100000",0.677046956353007,123
"000100",0.710710952924023,109
"000110",0.733563902547171,25
"100010",0.901595854350284,13
"100001",0.932234660248603,6
"001010",0.973410831902894,4
"001100",0.978346581530378,8
"000101",0.981836844760186,2
"100100",1.03927120537287,1
