"labelset","mean_distance","n_instances"
"000010",0.133510053487253,135
"010000",0.167119982174574,121
"000001",0.173977351333536,135
"000100",0.60633861412176,109
"100000",0.717155551198979,123
"001000",0.719025126592108,120
"000110",0.742893525881512,25
"100010",0.9328492756772,13
"001010",0.938523704979056,4
"000101",0.973843357040998,2
"100001",0.991918990061867,6
"100100",1.0465341268698,1
"001100",1.04840370226293,8
