"labelset","mean_distance","n_instances"
"010000",2.41588652223935e-30,121
"001000",0.003922658361627,120
"100000",0.00833220836163011,123
"000010",0.607144221837415,135
"000001",0.623803080391765,135
"000100",0.786231191486893,109
"100010",0.840838571893346,13
"001100",0.906798453736963,7
"001010",0.924818155818887,4
"100001",0.93582264223576,7
"000110",1.02101355760487,25
"000101",1.03767241615922,2
"001110",1.82769395119422,1
